repo,pr_id,title,state,created_at,closed_at,merged_at
microsoft/LightGBM,7250,[docs] [python-package] Update pandas categorical feature encoding details,open,2026-05-01,,
microsoft/LightGBM,7252,[ci]: Bump the ci-dependencies group with 3 updates,closed,2026-05-02,2026-05-06,2026-05-06
microsoft/LightGBM,7245,WIP: [python-package] publish nightlies to pypi.anaconda.org,open,2026-04-28,,
microsoft/LightGBM,7255,[cuda] destroy per-tree CUDA stream in CUDATree::ToHost,open,2026-05-03,,
microsoft/LightGBM,7253,[cuda] fix int32 overflow in dense histogram address arithmetic,open,2026-05-03,,
microsoft/LightGBM,7254,[cuda] fix half-size allocation of discretized gradient buffer,open,2026-05-03,,
microsoft/LightGBM,7249,"[ci] update to r-lib/actions v2.12.0, align 'pip' and 'python' to same interpreter in 'build-python.sh'",closed,2026-05-01,2026-05-06,2026-05-06
microsoft/LightGBM,7251,Support polars,closed,2026-05-01,2026-05-01,
microsoft/LightGBM,7243,[python-package] accept a pre-built Dataset as X in LGBMModel.fit,open,2026-04-24,,
microsoft/LightGBM,7203,Fix crash when monotone_constraints_method is set without monotone_constraints,closed,2026-03-16,2026-05-02,
microsoft/LightGBM,7223,[ci] cut some macOS jobs,closed,2026-04-10,2026-05-01,2026-05-01
microsoft/LightGBM,7246,[c++][python-package] add int8 input dtype for pre-discretized features,open,2026-04-29,,
microsoft/LightGBM,7247,[docs] add LightGBM-MoE to external repositories list,closed,2026-04-29,2026-04-30,2026-04-30
microsoft/LightGBM,6182,[c++] Initial Work for Pairwise Ranking,open,2023-11-08,,
microsoft/LightGBM,7129,release v4.7.0,open,2026-01-17,,
microsoft/LightGBM,6885,Update README.md by adding NuGet,closed,2025-04-17,2025-04-24,
microsoft/LightGBM,6858,[python-package] enforce keyword args in internal functions,closed,2025-03-11,2025-04-24,2025-04-24
microsoft/LightGBM,6850,[R-package] Ensure print.lgb.Booster() works when objective is not explicitly set,closed,2025-02-28,2025-04-24,2025-04-24
microsoft/LightGBM,6852,[python-package] Load parameters from model string,closed,2025-03-02,2025-04-24,2025-04-24
microsoft/LightGBM,6887,[python-package] Add specific error messages to some `test_basic` tests,closed,2025-04-19,2025-04-25,2025-04-25
microsoft/LightGBM,6894,[python-package] drop support for h2o datatable,closed,2025-04-27,2025-04-27,2025-04-27
microsoft/LightGBM,6878,[python-package] Show true origin of logger info/warning,closed,2025-03-31,2025-04-28,
microsoft/LightGBM,6904,[python-package] Add superfluous-else-raise (RET506) rule to Ruff,closed,2025-04-28,2025-04-29,2025-04-29
microsoft/LightGBM,6638,"WIP: [docker] [ci]  fix dockerfiles, test docker builds in CI",open,2024-09-03,,
microsoft/LightGBM,7234,[c++] raise a clear error for unknown metric types,open,2026-04-20,,
microsoft/LightGBM,7244,fix: handle empty partition in SplitInner to prevent CHECK_GT crash,closed,2026-04-27,2026-04-27,
microsoft/LightGBM,7202,"[c++] Lightly refactor MapMetric, fix small bug, and add unit tests",open,2026-03-15,,
microsoft/LightGBM,7233,[c++] fix Booster.refit() segfault with linear_tree on single-class data,open,2026-04-20,,
microsoft/LightGBM,7124,[python-package] fix misleading redundant parameter warnings in Booster.refit(),closed,2026-01-11,2026-04-23,2026-04-23
microsoft/LightGBM,7145,[python-package] removed _json_default_with_numpy private function,open,2026-01-31,,
microsoft/LightGBM,7015,fix(callback): ensure reset_parameter callback works with sklearn interface,open,2025-08-29,,
microsoft/LightGBM,7212,[c++] Add `survival_cox` objective for Cox proportional hazards modelling,open,2026-03-27,,
microsoft/LightGBM,7228,[c++] mark a few more read-only methods const,closed,2026-04-14,2026-04-24,2026-04-24
microsoft/LightGBM,7224,fix: WeightedPercentileFun uses wrong CDF segment,open,2026-04-10,,
microsoft/LightGBM,7225,fix(c_api): include start_iteration in SingleRowPredictor cache key,open,2026-04-10,,
microsoft/LightGBM,7025,WIP: [R-package] [ci] test on R 4.0 and 4.5,open,2025-09-09,,
microsoft/LightGBM,7173,Add Copilot instructions for repository context,closed,2026-02-27,2026-04-23,
microsoft/LightGBM,7239,[docs] add Michael Mayer to CODEOWNERS and docs,closed,2026-04-21,2026-04-23,2026-04-23
microsoft/LightGBM,7242,[c++] add path_smooth_hessian parameter for hessian-based path smoothing,open,2026-04-22,,
microsoft/LightGBM,7226,feat: add native training snapshot support for deterministic resume,closed,2026-04-10,2026-04-15,
microsoft/LightGBM,7236,"[ci] adapt to scikit-learn ClassifierChain changes, fix {fs} install, work around pyarrow type-checking issues",closed,2026-04-21,2026-04-23,2026-04-23
microsoft/LightGBM,6767,[docs] update Python-package installation guide,closed,2024-12-26,2025-04-17,2025-04-17
microsoft/LightGBM,6859,prohibit use of regression_l1 objective with linear trees,closed,2025-03-11,2025-04-17,2025-04-17
microsoft/LightGBM,7232,[python-package] fix misleading feature name warning on sklearn 1.6+ predict(),open,2026-04-19,,
microsoft/LightGBM,7222,"[ci] [R-package] drop 'icc' test job, update clang and GCC r-hub container jobs",closed,2026-04-08,2026-04-20,2026-04-20
microsoft/LightGBM,7215,feat: add Metal GPU backend for Apple Silicon,closed,2026-03-31,2026-04-18,
microsoft/LightGBM,6843,[ci] build aarch64 wheel builds on a real aarch64 machine,closed,2025-02-28,2025-03-30,2025-03-30
microsoft/LightGBM,7199,[ci] remove uses of azurecr.io for CI images,closed,2026-03-14,2026-04-07,2026-04-07
microsoft/LightGBM,7218,[ci] enforce 'zizmor' checks in CI,closed,2026-04-04,2026-04-07,2026-04-07
microsoft/LightGBM,7161,WIP: [python-package] allow access to eval result attributes by name,open,2026-02-22,,
microsoft/LightGBM,7216,[ci]: Bump actions/download-artifact from 8.0.0 to 8.0.1 in the ci-dependencies group,closed,2026-04-02,2026-04-02,2026-04-02
dmlc/xgboost,12199,Validate unique column names in pandas.,closed,2026-05-08,2026-05-10,2026-05-10
dmlc/xgboost,12200,Fix missing space in DeprecatedFunc error message.,closed,2026-05-08,2026-05-10,2026-05-10
dmlc/xgboost,12196,[doc] Add R code tabs to custom_metric_obj tutorial,open,2026-05-03,,
dmlc/xgboost,12198,[doc] Federated learning tutorial,closed,2026-05-07,2026-05-07,
dmlc/xgboost,12197,Update rapids to 2604.,closed,2026-05-05,2026-05-05,
dmlc/xgboost,12158,Optimizations for wide histogram building,closed,2026-04-13,2026-05-05,2026-05-05
dmlc/xgboost,12195,Bump Python version requirement to 3.12.,closed,2026-04-30,2026-05-05,2026-05-05
dmlc/xgboost,12182,"Compact categorical cut layout to observed codes, harden distributed CatContainer",open,2026-04-25,,
dmlc/xgboost,12192,Replace GPU TreeSHAP with QuadratureTreeSHAP,open,2026-04-29,,
dmlc/xgboost,12193,Fix encoding OOV category.,closed,2026-04-29,2026-04-30,2026-04-30
dmlc/xgboost,12190,Prevent mutating global variables in tests.,closed,2026-04-28,2026-04-29,2026-04-29
dmlc/xgboost,12191,Use context for thrust caching policy.,closed,2026-04-28,2026-04-29,2026-04-29
dmlc/xgboost,12185,Make the grow-only resource stream ordered.,closed,2026-04-27,2026-04-28,2026-04-28
dmlc/xgboost,12188,Bump aws-actions/amazon-ecr-login from 2.1.3 to 2.1.4 in the github-actions group,closed,2026-04-28,2026-04-28,2026-04-28
dmlc/xgboost,12187,fix: include unistd.h on macOS to expose mkdtemp in filesystem.cc,closed,2026-04-27,2026-04-28,2026-04-28
dmlc/xgboost,12184,fix: align verbose default in XGBRanker.fit() with other estimators,closed,2026-04-26,2026-04-27,2026-04-27
dmlc/xgboost,12157,follow up on leaf similarity implementation,open,2026-04-12,,
dmlc/xgboost,12179,Upgrade TreeSHAP algorithm,closed,2026-04-21,2026-04-27,2026-04-27
dmlc/xgboost,11942,Add Python Android support,open,2026-01-20,,
dmlc/xgboost,12181,Install on Termux/Android,closed,2026-04-24,2026-04-27,
dmlc/xgboost,12141,Migrate RMM usage to CCCL MR design,closed,2026-04-04,2026-04-24,2026-04-24
dmlc/xgboost,5804,Add an option to run brute-force test for JSON round-trip,closed,2020-06-17,2020-06-18,2020-06-18
dmlc/xgboost,7357,[breaking] Remove label encoder deprecated in 1.3.,closed,2021-10-22,2021-10-28,2021-10-28
dmlc/xgboost,6994,[CI] Remove stray build artifact to avoid error in artifact packaging,closed,2021-05-25,2021-05-25,2021-05-25
dmlc/xgboost,6459,Enforce row-major order in cuPy array,closed,2020-12-03,2020-12-04,2020-12-04
dmlc/xgboost,12180,Add guard to global config test.,closed,2026-04-22,2026-04-22,2026-04-22
dmlc/xgboost,12171,Fix AllreduceV with CUDA stream.,closed,2026-04-17,2026-04-18,2026-04-18
dmlc/xgboost,12106,[WIP] Add CPU QuadratureSHAP prototype alongside TreeSHAP,closed,2026-03-19,2026-04-22,
dmlc/xgboost,12178,Bump the github-actions group with 2 updates,closed,2026-04-21,2026-04-22,2026-04-22
dmlc/xgboost,12136,[doc] Add Spark 4.0 compatibility warning for JVM packages,closed,2026-04-01,2026-04-21,2026-04-21
dmlc/xgboost,12175,Document clang-tidy flow and drop legacy CI job,closed,2026-04-20,2026-04-21,2026-04-21
dmlc/xgboost,12174,Clean up clang-CUDA warnings,closed,2026-04-20,2026-04-21,2026-04-21
dmlc/xgboost,12176,Set device in test helper.,open,2026-04-20,,
dmlc/xgboost,12165,Support clang as the CUDA compiler and add clang-CUDA CI coverage,closed,2026-04-15,2026-04-20,2026-04-20
dmlc/xgboost,12173,Install libuv headers for R CI,closed,2026-04-20,2026-04-20,2026-04-20
dmlc/xgboost,12140,Fix support with cuDF 2602.,closed,2026-04-03,2026-04-18,2026-04-18
dmlc/xgboost,12170,Unify CI configure workflow,closed,2026-04-17,2026-04-18,2026-04-18
dmlc/xgboost,12169,Remove outdated `xgboost-cpu` arch note.,closed,2026-04-16,2026-04-17,2026-04-17
dmlc/xgboost,12167,Reduce quantile sketch safety factor,closed,2026-04-16,2026-04-17,2026-04-17
dmlc/xgboost,12162,Backport #12094: guard __doc__ assignments for python -OO,closed,2026-04-14,2026-04-16,2026-04-16
dmlc/xgboost,6876,1.4.1 release news.,closed,2021-04-19,2021-04-21,2021-04-21
dmlc/xgboost,12164,Simplify histogram and quantile test helpers,closed,2026-04-15,2026-04-15,2026-04-15
dmlc/xgboost,12160,Simplify GPU quantile tests and tighten sketch container ownership,closed,2026-04-13,2026-04-15,2026-04-15
dmlc/xgboost,12163,[python-package] Remove dead Python 2 guard and sklearn.cross_validation fallback,closed,2026-04-14,2026-04-14,2026-04-14
dmlc/xgboost,12086,[python-package] Remove dead Python 2 guard and sklearn.cross_validation fallback,closed,2026-03-15,2026-04-14,
dmlc/xgboost,12161,Bump the github-actions group with 2 updates,closed,2026-04-14,2026-04-14,2026-04-14
dmlc/xgboost,12159,Remove reintroduced GPU sketch memory estimation,closed,2026-04-13,2026-04-13,2026-04-13
dmlc/xgboost,5334,Reducing memory consumption for 'hist' method on CPU,closed,2020-02-21,2020-03-28,2020-03-28
dmlc/xgboost,9319,Adding type hinting tests,open,2023-06-21,,
dmlc/xgboost,11926,Add Booster.compute_leaf_similarity() method,open,2026-01-14,,
dmlc/xgboost,12156,Delete .github/workflows directory. Avoid unnecessary runs.,closed,2026-04-11,2026-04-11,
dmlc/xgboost,12155,Expand CPU quantile property tests and remove redundant cases,closed,2026-04-10,2026-04-10,2026-04-10
dmlc/xgboost,12151,Add property-based CPU quantile summary tests,closed,2026-04-09,2026-04-10,2026-04-10
dmlc/xgboost,12144,Avoid .from_pandas classmethod constructor in tests,closed,2026-04-06,2026-04-09,2026-04-09
dmlc/xgboost,12150,Use O(log n/eps) budget for CPU distributed sketch,closed,2026-04-09,2026-04-09,2026-04-09
dmlc/xgboost,12129,[WIP] Use log-scaled quantile sketch budgets and rank-based accuracy checks,closed,2026-03-25,2026-04-09,
dmlc/xgboost,12148,Preserve exact weighted values in sorted sketch,closed,2026-04-08,2026-04-09,2026-04-09
dmlc/xgboost,12147,Deduplicate merged GPU quantile sketch entries,closed,2026-04-08,2026-04-08,2026-04-08
dmlc/xgboost,12149,[Doc] Add Kaggle Playground S5E3 winning XGBoost solution to demo list,open,2026-04-09,,
dmlc/xgboost,12137,Use context for CUDA external memory DMatrix.,closed,2026-04-01,2026-04-08,2026-04-08
facebookresearch/faiss,5204,Validate SVS storage_kind via shared helper at all deserialization read sites,open,2026-05-09,,
facebookresearch/faiss,5200,Fix Panorama segfault,open,2026-05-08,,
facebookresearch/faiss,5190,Panorama HNSW Optimizations (~x1.2),open,2026-05-07,,
facebookresearch/faiss,5199,Panorama Refine Optimizations (~x1.1),open,2026-05-08,,
facebookresearch/faiss,5196,Updating CI to ROCm 7,open,2026-05-07,,
facebookresearch/faiss,5203,Validate IndexIDMap id_map and inner-index ntotal consistency to prevent search-time null deref,closed,2026-05-08,2026-05-09,
facebookresearch/faiss,5201,Update pattern for index factory string with SVSVamana (#5201),closed,2026-05-08,2026-05-08,
facebookresearch/faiss,5202,Add MetalIndexIVFFlat with IVF scan/merge kernels and expanded top-k support,open,2026-05-08,,
facebookresearch/faiss,5192,Pin MKL to <2026 to avoid soname mismatch with pytorch,closed,2026-05-07,2026-05-08,
facebookresearch/faiss,5197,Fix 7 broken tests,closed,2026-05-08,2026-05-08,
facebookresearch/faiss,5198,Fix 4 broken tests,open,2026-05-08,,
facebookresearch/faiss,5167,Extract Metal shaders to standalone .metal file with kernel wrapper class,closed,2026-04-30,2026-05-07,
facebookresearch/faiss,5195,Fix backward compat test,closed,2026-05-07,2026-05-07,
facebookresearch/faiss,5194,Reduce BinaryCagra test parameters to prevent CI timeouts,closed,2026-05-07,2026-05-07,
facebookresearch/faiss,5193,perf: reserve() to avoid rehashing/reallocation,closed,2026-05-07,2026-05-07,
facebookresearch/faiss,5187,Validate ProductQuantizer M*ksub during deserialization to prevent oversized allocations (#5187),closed,2026-05-06,2026-05-07,
facebookresearch/faiss,5168,Add SuperKMeans: faster k-means via ADSampling+PDX progressive pruning (#5168),closed,2026-05-01,2026-05-07,
facebookresearch/faiss,5175,Support SVSVamana as IVF coarse quantizer via index_factory (#5175),closed,2026-05-04,2026-05-07,
facebookresearch/faiss,5184,CI: cross-compile for riscv64 with RVV dynamic dispatch (#5184),closed,2026-05-06,2026-05-07,
facebookresearch/faiss,5191,Make IVFPQSearchCagraConfig dtype fields settable from Python,open,2026-05-07,,
facebookresearch/faiss,5188,Add tolerance and assertion log to test_OIVFPQ (#5188),closed,2026-05-07,2026-05-07,
facebookresearch/faiss,5189,Support user provided blas library,open,2026-05-07,,
facebookresearch/faiss,4342,Updating CI to ROCm 6.4,closed,2025-05-12,2026-05-06,
facebookresearch/faiss,5186,CI: smoke-test faiss-cpu wheels published to TestPyPI (#5186),closed,2026-05-06,2026-05-06,
facebookresearch/faiss,5170,TurboQuant in ScalarQuantizer: full Algorithm 2 (QJL stage) with SIMD and optimizations (#5170),open,2026-05-01,,
facebookresearch/faiss,5185,faiss: parallelize post-BLAS reduction loop and end_multiple() in result handlers,closed,2026-05-06,2026-05-06,
facebookresearch/faiss,5180,Fix cuVS and ROCm CI conda environment failures (#5180),closed,2026-05-05,2026-05-06,
facebookresearch/faiss,5177,Fix Windows conda build: pytorch package name and setup-miniconda activation,open,2026-05-04,,
facebookresearch/faiss,5148,Fix ODR violation in ScannerMixIn by adding SIMDLevel template parameter,open,2026-04-27,,
facebookresearch/faiss,5057,Fix: static SIMD dispatch falls to scalar for avx512_spr/avx512/arm_sve builds,open,2026-04-07,,
facebookresearch/faiss,4637,Optimize partitioning with AVX-512 VBMI2 instructions (supersedes #4625),open,2025-10-27,,
facebookresearch/faiss,5182,Replace FAISS_ASSERT with FAISS_THROW_FMT for unsupported SVSStorageKind,closed,2026-05-05,2026-05-06,
facebookresearch/faiss,4569,Optimize exhaustive_L2sqr_blas_cmax with AVX-512 intrinsics.,open,2025-09-03,,
facebookresearch/faiss,5156,Introduce RVV,closed,2026-04-29,2026-05-05,
facebookresearch/faiss,5183,Add VPOPCNTDQ-based HammingComputer for Sapphire Rapids+,open,2026-05-05,,
facebookresearch/faiss,5181,Enable verbose mode for TestPyPI publish step,closed,2026-05-05,2026-05-05,
facebookresearch/faiss,5090,Add braces around single-line control flow statements (#5090),closed,2026-04-13,2026-05-05,
facebookresearch/faiss,5092,Suppress non-const global variable warnings and fix security integer casts (#5092),closed,2026-04-13,2026-05-05,
facebookresearch/faiss,5094,Add explicit Rule of Five defaults for classes with user-provided destructors,closed,2026-04-13,2026-05-05,
