repo_a,repo_b,similarity
rzru/nightingale,kimdre/doco-cd,0.158417
rzru/nightingale,kube-green/kube-green,0.17188
rzru/nightingale,jsxgraph/jsxgraph,0.135983
rzru/nightingale,t8y2/dbx,0.231122
rzru/nightingale,yjl9903/AnimeGarden,0.296267
rzru/nightingale,ppy/osu-web,0.196268
rzru/nightingale,OSGeo/grass,0.168323
rzru/nightingale,rzru/nightingale,1.0
rzru/nightingale,apache/ofbiz-framework,0.079347
rzru/nightingale,EhTagTranslation/Database,0.267964
rzru/nightingale,howie6879/weekly,0.130317
rzru/nightingale,xiaoiver/infinite-canvas-tutorial,0.134685
rzru/nightingale,SemiAnalysisAI/InferenceX,0.227951
rzru/nightingale,yegor256/takes,0.148726
rzru/nightingale,ArcadeData/arcadedb,0.20277
rzru/nightingale,ENTERPILOT/GoModel,0.224666
rzru/nightingale,bjw-s-labs/home-ops,0.142198
rzru/nightingale,bgauryy/octocode-mcp,0.29424
rzru/nightingale,superiorlu/AITreasureBox,0.312933
rzru/nightingale,openyak/openyak,0.359678
rzru/nightingale,rcarmo/piclaw,0.106394
rzru/nightingale,adriannovegil/awesome-observability,0.157814
rzru/nightingale,flamego/flamego,0.150644
rzru/nightingale,kviklet/kviklet,0.104499
rzru/nightingale,suyoumo/ClawProBench,0.18885
rzru/nightingale,GeminiLight/MindOS,0.189339
rzru/nightingale,kurtosis-tech/kurtosis,0.134051
rzru/nightingale,mx-space/core,0.248785
rzru/nightingale,henrydaum/second-brain,0.222082
rzru/nightingale,flaviuse/mern-authentication,0.112984
rzru/nightingale,D-Sketon/hexo-theme-reimu,0.315237
rzru/nightingale,FrancescoXX/rustcrab,0.334004
rzru/nightingale,violit-dev/violit,0.255849
rzru/nightingale,cyhhao/vibe-remote,0.393081
rzru/nightingale,aree6/LiftShift,0.260899
rzru/nightingale,ILoveBingLu/CipherTalk,0.200241
rzru/nightingale,buroa/k8s-gitops,0.211245
rzru/nightingale,vellum-ai/vellum-assistant,0.343193
rzru/nightingale,alexandre-daubois/ember,0.264488
rzru/nightingale,netbox-community/netbox-chart,0.163319
rzru/nightingale,thomwebb/gac,0.248747
rzru/nightingale,MIERUNE/svelte-maplibre-gl,0.237382
rzru/nightingale,Linuxfabrik/monitoring-plugins,0.175113
rzru/nightingale,iopsystems/rezolus,0.097567
rzru/nightingale,Fu-Jie/openwebui-extensions,0.232885
apache/ofbiz-framework,tensorflow/tensorflow,0.054896
apache/ofbiz-framework,flutter/flutter,0.059315
apache/ofbiz-framework,ollama/ollama,0.002994
apache/ofbiz-framework,huggingface/transformers,0.372212
apache/ofbiz-framework,langgenius/dify,0.185939
apache/ofbiz-framework,vercel/next.js,-0.017748
apache/ofbiz-framework,open-webui/open-webui,0.14392
apache/ofbiz-framework,langchain-ai/langchain,0.135016
apache/ofbiz-framework,kubernetes/kubernetes,0.040426
apache/ofbiz-framework,supabase/supabase,0.234539
apache/ofbiz-framework,angular/angular,0.251456
apache/ofbiz-framework,pytorch/pytorch,0.0635
apache/ofbiz-framework,fastapi/fastapi,0.149688
apache/ofbiz-framework,ant-design/ant-design,0.030062
apache/ofbiz-framework,django/django,0.35157
apache/ofbiz-framework,opencv/opencv,0.110235
apache/ofbiz-framework,home-assistant/core,0.169319
apache/ofbiz-framework,sveltejs/svelte,0.257001
apache/ofbiz-framework,vllm-project/vllm,-0.01461
apache/ofbiz-framework,elastic/elasticsearch,0.187415
apache/ofbiz-framework,grafana/grafana,0.226674
apache/ofbiz-framework,apache/superset,0.471903
apache/ofbiz-framework,pallets/flask,0.324583
apache/ofbiz-framework,ansible/ansible,0.253837
apache/ofbiz-framework,apache/echarts,0.234748
apache/ofbiz-framework,scikit-learn/scikit-learn,0.040462
apache/ofbiz-framework,keras-team/keras,0.163176
apache/ofbiz-framework,prometheus/prometheus,0.087303
apache/ofbiz-framework,commaai/openpilot,0.1244
apache/ofbiz-framework,pocketbase/pocketbase,0.107136
apache/ofbiz-framework,ultralytics/ultralytics,0.091346
apache/ofbiz-framework,appwrite/appwrite,0.194043
apache/ofbiz-framework,vuejs/core,0.265129
apache/ofbiz-framework,expo/expo,0.12989
apache/ofbiz-framework,run-llama/llama_index,0.214051
apache/ofbiz-framework,pandas-dev/pandas,0.097613
apache/ofbiz-framework,hashicorp/terraform,0.162425
apache/ofbiz-framework,prisma/prisma,0.162128
apache/ofbiz-framework,apache/airflow,0.669758
apache/ofbiz-framework,streamlit/streamlit,0.24039
apache/ofbiz-framework,milvus-io/milvus,0.136127
apache/ofbiz-framework,getsentry/sentry,0.20926
apache/ofbiz-framework,apache/spark,0.264618
apache/ofbiz-framework,gradio-app/gradio,0.093101
apache/ofbiz-framework,ray-project/ray,0.085959
apache/ofbiz-framework,HKUDS/nanobot,0.068209
apache/ofbiz-framework,pingcap/tidb,0.223895
apache/ofbiz-framework,facebookresearch/faiss,0.083981
apache/ofbiz-framework,photoprism/photoprism,0.099905
apache/ofbiz-framework,istio/istio,0.088865
apache/ofbiz-framework,duckdb/duckdb,0.148362
apache/ofbiz-framework,docker/compose,0.01939
apache/ofbiz-framework,typeorm/typeorm,0.071132
apache/ofbiz-framework,jax-ml/jax,0.178458
apache/ofbiz-framework,nextcloud/server,0.256772
apache/ofbiz-framework,PostHog/posthog,0.242218
apache/ofbiz-framework,alibaba/nacos,0.165365
apache/ofbiz-framework,lutzroeder/netron,0.095525
apache/ofbiz-framework,apache/kafka,0.059311
apache/ofbiz-framework,seaweedfs/seaweedfs,0.140418
apache/ofbiz-framework,cockroachdb/cockroach,0.26337
apache/ofbiz-framework,numpy/numpy,0.02464
apache/ofbiz-framework,hasura/graphql-engine,0.168795
apache/ofbiz-framework,qdrant/qdrant,0.062666
apache/ofbiz-framework,openai/openai-python,0.113549
apache/ofbiz-framework,helm/helm,0.062342
apache/ofbiz-framework,academic/awesome-datascience,0.063005
apache/ofbiz-framework,alibaba/spring-cloud-alibaba,0.293271
apache/ofbiz-framework,dmlc/xgboost,0.059428
apache/ofbiz-framework,chroma-core/chroma,0.099528
apache/ofbiz-framework,langfuse/langfuse,0.257045
apache/ofbiz-framework,apache/flink,0.218908
apache/ofbiz-framework,mlflow/mlflow,0.229634
apache/ofbiz-framework,pulumi/pulumi,0.089979
apache/ofbiz-framework,clockworklabs/SpacetimeDB,0.038108
apache/ofbiz-framework,PaddlePaddle/Paddle,0.08346
apache/ofbiz-framework,volcengine/OpenViking,0.255468
apache/ofbiz-framework,Tencent/ncnn,0.059352
apache/ofbiz-framework,phoenixframework/phoenix,0.230216
apache/ofbiz-framework,argoproj/argo-cd,0.070699
apache/ofbiz-framework,matplotlib/matplotlib,-0.02252
apache/ofbiz-framework,jaegertracing/jaeger,0.037653
apache/ofbiz-framework,jhipster/generator-jhipster,0.181737
apache/ofbiz-framework,prefecthq/prefect,0.129779
apache/ofbiz-framework,elastic/kibana,0.120031
apache/ofbiz-framework,microsoft/onnxruntime,0.058537
apache/ofbiz-framework,baidu/amis,0.186053
apache/ofbiz-framework,tursodatabase/turso,0.1715
apache/ofbiz-framework,screenpipe/screenpipe,-0.007886
apache/ofbiz-framework,plotly/plotly.py,0.127228
apache/ofbiz-framework,microsoft/LightGBM,0.053226
apache/ofbiz-framework,rqlite/rqlite,0.131278
apache/ofbiz-framework,weaviate/weaviate,0.08742
apache/ofbiz-framework,apache/doris,0.631001
apache/ofbiz-framework,jupyterlab/jupyterlab,0.103351
apache/ofbiz-framework,apexcharts/apexcharts.js,0.078541
apache/ofbiz-framework,ktorio/ktor,0.170484
apache/ofbiz-framework,jupyter/notebook,0.15287
apache/ofbiz-framework,encode/starlette,0.196358
apache/ofbiz-framework,StarRocks/starrocks,0.065312
apache/ofbiz-framework,get-convex/convex-backend,0.242972
apache/ofbiz-framework,misskey-dev/misskey,0.104342
apache/ofbiz-framework,frappe/frappe,0.379467
apache/ofbiz-framework,openebs/openebs,0.145491
apache/ofbiz-framework,hicccc77/WeFlow,0.04094
apache/ofbiz-framework,apache/seatunnel,0.081973
apache/ofbiz-framework,databendlabs/databend,0.203763
apache/ofbiz-framework,modelscope/modelscope,0.113593
apache/ofbiz-framework,dropwizard/dropwizard,0.21391
apache/ofbiz-framework,webstudio-is/webstudio,0.279358
apache/ofbiz-framework,stamparm/maltrail,0.192204
apache/ofbiz-framework,k8sgpt-ai/k8sgpt,0.063407
apache/ofbiz-framework,chengaopan/AutoMergePublicNodes,0.122714
apache/ofbiz-framework,LearningCircuit/local-deep-research,0.138042
apache/ofbiz-framework,woodpecker-ci/woodpecker,0.16066
apache/ofbiz-framework,TagStudioDev/TagStudio,0.181171
apache/ofbiz-framework,databasus/databasus,0.166164
apache/ofbiz-framework,nesquena/hermes-webui,0.230516
apache/ofbiz-framework,farm-fe/farm,0.189803
apache/ofbiz-framework,home-assistant/frontend,0.215034
apache/ofbiz-framework,osaurus-ai/osaurus,0.017076
apache/ofbiz-framework,floci-io/floci,0.085369
apache/ofbiz-framework,metalbear-co/mirrord,0.100127
apache/ofbiz-framework,sacridini/Awesome-Geospatial,0.094223
apache/ofbiz-framework,Mai-with-u/MaiBot,0.110274
apache/ofbiz-framework,clidey/whodb,0.154868
apache/ofbiz-framework,Tracer-Cloud/opensre,0.163177
apache/ofbiz-framework,pytorch/executorch,-0.032974
apache/ofbiz-framework,EasyCorp/EasyAdminBundle,0.152049
apache/ofbiz-framework,SwanHubX/SwanLab,0.097382
apache/ofbiz-framework,IBM/mcp-context-forge,0.193507
apache/ofbiz-framework,web-infra-dev/rsbuild,0.087329
apache/ofbiz-framework,metorial/metorial,0.185036
apache/ofbiz-framework,langwatch/langwatch,0.074987
apache/ofbiz-framework,neomjs/neo,0.041251
apache/ofbiz-framework,TableProApp/TablePro,0.211321
apache/ofbiz-framework,hosseinmoein/DataFrame,0.285097
apache/ofbiz-framework,av/harbor,0.085631
apache/ofbiz-framework,patrick-kidger/equinox,0.155742
apache/ofbiz-framework,ZSeven-W/openpencil,0.046485
apache/ofbiz-framework,superplanehq/superplane,0.20349
apache/ofbiz-framework,schultek/jaspr,0.149829
apache/ofbiz-framework,kubenav/kubenav,0.014
apache/ofbiz-framework,apioo/fusio,0.195288
apache/ofbiz-framework,openhab/openhab-addons,0.159439
apache/ofbiz-framework,KudoAI/chatgpt.js,-0.00983
apache/ofbiz-framework,ezshine/AwesomeSites,0.193851
apache/ofbiz-framework,Nano-Collective/nanocoder,0.200535
apache/ofbiz-framework,NeptuneHub/AudioMuse-AI,0.110722
apache/ofbiz-framework,userfrosting/UserFrosting,0.130794
apache/ofbiz-framework,apache/solr,0.507561
apache/ofbiz-framework,EnzymeAD/Enzyme,0.119583
apache/ofbiz-framework,TailGrids/tailgrids,0.121955
apache/ofbiz-framework,mkubaczyk/helmsman,0.17299
apache/ofbiz-framework,serversideup/spin,0.091118
apache/ofbiz-framework,kimdre/doco-cd,0.053743
apache/ofbiz-framework,kube-green/kube-green,0.050798
apache/ofbiz-framework,jsxgraph/jsxgraph,0.131575
apache/ofbiz-framework,t8y2/dbx,0.179669
apache/ofbiz-framework,yjl9903/AnimeGarden,0.116553
apache/ofbiz-framework,ppy/osu-web,0.188639
apache/ofbiz-framework,OSGeo/grass,0.209984
apache/ofbiz-framework,rzru/nightingale,0.079347
apache/ofbiz-framework,apache/ofbiz-framework,1.0
apache/ofbiz-framework,EhTagTranslation/Database,0.127947
apache/ofbiz-framework,howie6879/weekly,-0.001368
apache/ofbiz-framework,xiaoiver/infinite-canvas-tutorial,0.114607
apache/ofbiz-framework,SemiAnalysisAI/InferenceX,0.112325
apache/ofbiz-framework,yegor256/takes,0.30533
apache/ofbiz-framework,ArcadeData/arcadedb,0.123492
apache/ofbiz-framework,ENTERPILOT/GoModel,0.109352
apache/ofbiz-framework,bjw-s-labs/home-ops,0.059174
apache/ofbiz-framework,bgauryy/octocode-mcp,0.076792
apache/ofbiz-framework,superiorlu/AITreasureBox,0.151277
apache/ofbiz-framework,openyak/openyak,0.165065
apache/ofbiz-framework,rcarmo/piclaw,0.262051
apache/ofbiz-framework,adriannovegil/awesome-observability,0.128001
apache/ofbiz-framework,flamego/flamego,0.15958
apache/ofbiz-framework,kviklet/kviklet,0.189537
apache/ofbiz-framework,suyoumo/ClawProBench,0.107167
apache/ofbiz-framework,GeminiLight/MindOS,0.018663
apache/ofbiz-framework,kurtosis-tech/kurtosis,0.251605
apache/ofbiz-framework,mx-space/core,0.192233
apache/ofbiz-framework,henrydaum/second-brain,0.21808
apache/ofbiz-framework,flaviuse/mern-authentication,0.094051
apache/ofbiz-framework,D-Sketon/hexo-theme-reimu,0.067807
apache/ofbiz-framework,FrancescoXX/rustcrab,0.202252
apache/ofbiz-framework,violit-dev/violit,0.205259
apache/ofbiz-framework,cyhhao/vibe-remote,0.015508
apache/ofbiz-framework,aree6/LiftShift,0.008991
apache/ofbiz-framework,ILoveBingLu/CipherTalk,0.09501
apache/ofbiz-framework,buroa/k8s-gitops,0.134735
apache/ofbiz-framework,vellum-ai/vellum-assistant,-0.04494
apache/ofbiz-framework,alexandre-daubois/ember,0.141128
apache/ofbiz-framework,netbox-community/netbox-chart,0.047898
apache/ofbiz-framework,thomwebb/gac,0.029105
apache/ofbiz-framework,MIERUNE/svelte-maplibre-gl,0.140235
apache/ofbiz-framework,Linuxfabrik/monitoring-plugins,0.141898
apache/ofbiz-framework,iopsystems/rezolus,0.200715
apache/ofbiz-framework,Fu-Jie/openwebui-extensions,0.225621
EhTagTranslation/Database,tensorflow/tensorflow,0.441344
EhTagTranslation/Database,flutter/flutter,0.476808
EhTagTranslation/Database,ollama/ollama,0.25151
EhTagTranslation/Database,huggingface/transformers,0.238674
EhTagTranslation/Database,langgenius/dify,0.440998
EhTagTranslation/Database,vercel/next.js,0.455265
EhTagTranslation/Database,open-webui/open-webui,0.446345
EhTagTranslation/Database,langchain-ai/langchain,0.480771
EhTagTranslation/Database,kubernetes/kubernetes,0.366307
EhTagTranslation/Database,supabase/supabase,0.265788
EhTagTranslation/Database,angular/angular,0.194922
EhTagTranslation/Database,pytorch/pytorch,0.143588
EhTagTranslation/Database,fastapi/fastapi,0.377557
EhTagTranslation/Database,ant-design/ant-design,0.363539
EhTagTranslation/Database,django/django,0.062869
EhTagTranslation/Database,opencv/opencv,0.224987
EhTagTranslation/Database,home-assistant/core,0.133257
EhTagTranslation/Database,sveltejs/svelte,0.34008
EhTagTranslation/Database,vllm-project/vllm,0.313722
EhTagTranslation/Database,elastic/elasticsearch,0.088846
EhTagTranslation/Database,grafana/grafana,0.367612
EhTagTranslation/Database,apache/superset,0.203418
EhTagTranslation/Database,pallets/flask,0.172152
EhTagTranslation/Database,ansible/ansible,0.444714
EhTagTranslation/Database,apache/echarts,0.236234
EhTagTranslation/Database,scikit-learn/scikit-learn,0.460753
EhTagTranslation/Database,keras-team/keras,-0.029969
EhTagTranslation/Database,prometheus/prometheus,0.419908
EhTagTranslation/Database,commaai/openpilot,0.272666
EhTagTranslation/Database,pocketbase/pocketbase,0.349444
EhTagTranslation/Database,ultralytics/ultralytics,0.484493
EhTagTranslation/Database,appwrite/appwrite,0.301323
EhTagTranslation/Database,vuejs/core,0.35036
EhTagTranslation/Database,expo/expo,0.206618
EhTagTranslation/Database,run-llama/llama_index,0.533472
EhTagTranslation/Database,pandas-dev/pandas,0.323185
EhTagTranslation/Database,hashicorp/terraform,0.153327
EhTagTranslation/Database,prisma/prisma,0.35864
EhTagTranslation/Database,apache/airflow,0.128771
EhTagTranslation/Database,streamlit/streamlit,0.334511
EhTagTranslation/Database,milvus-io/milvus,0.439191
EhTagTranslation/Database,getsentry/sentry,0.302037
EhTagTranslation/Database,apache/spark,0.072293
EhTagTranslation/Database,gradio-app/gradio,0.400404
EhTagTranslation/Database,ray-project/ray,0.281364
EhTagTranslation/Database,HKUDS/nanobot,0.486724
EhTagTranslation/Database,pingcap/tidb,0.244393
EhTagTranslation/Database,facebookresearch/faiss,0.054007
EhTagTranslation/Database,photoprism/photoprism,0.567818
EhTagTranslation/Database,istio/istio,0.398636
EhTagTranslation/Database,duckdb/duckdb,0.451602
EhTagTranslation/Database,docker/compose,0.250169
EhTagTranslation/Database,typeorm/typeorm,0.364015
EhTagTranslation/Database,jax-ml/jax,0.360305
EhTagTranslation/Database,nextcloud/server,0.353045
EhTagTranslation/Database,PostHog/posthog,0.190056
EhTagTranslation/Database,alibaba/nacos,0.46136
EhTagTranslation/Database,lutzroeder/netron,0.289448
EhTagTranslation/Database,apache/kafka,0.414545
EhTagTranslation/Database,seaweedfs/seaweedfs,0.362819
EhTagTranslation/Database,cockroachdb/cockroach,0.166208
EhTagTranslation/Database,numpy/numpy,0.422406
EhTagTranslation/Database,hasura/graphql-engine,0.340226
EhTagTranslation/Database,qdrant/qdrant,0.400192
EhTagTranslation/Database,openai/openai-python,0.185414
EhTagTranslation/Database,helm/helm,0.436802
EhTagTranslation/Database,academic/awesome-datascience,0.295587
EhTagTranslation/Database,alibaba/spring-cloud-alibaba,0.231804
EhTagTranslation/Database,dmlc/xgboost,0.367718
EhTagTranslation/Database,chroma-core/chroma,0.478543
EhTagTranslation/Database,langfuse/langfuse,0.416102
EhTagTranslation/Database,apache/flink,-0.002412
EhTagTranslation/Database,mlflow/mlflow,0.273451
EhTagTranslation/Database,pulumi/pulumi,0.462292
EhTagTranslation/Database,clockworklabs/SpacetimeDB,0.371417
EhTagTranslation/Database,PaddlePaddle/Paddle,0.421346
EhTagTranslation/Database,volcengine/OpenViking,0.291479
EhTagTranslation/Database,Tencent/ncnn,0.340784
EhTagTranslation/Database,phoenixframework/phoenix,0.49715
EhTagTranslation/Database,argoproj/argo-cd,0.414372
EhTagTranslation/Database,matplotlib/matplotlib,0.384037
EhTagTranslation/Database,jaegertracing/jaeger,0.479383
EhTagTranslation/Database,jhipster/generator-jhipster,0.3376
EhTagTranslation/Database,prefecthq/prefect,0.406296
EhTagTranslation/Database,elastic/kibana,0.11152
EhTagTranslation/Database,microsoft/onnxruntime,0.089355
EhTagTranslation/Database,baidu/amis,0.613775
EhTagTranslation/Database,tursodatabase/turso,0.307285
EhTagTranslation/Database,screenpipe/screenpipe,0.263115
EhTagTranslation/Database,plotly/plotly.py,0.330712
EhTagTranslation/Database,microsoft/LightGBM,0.248832
EhTagTranslation/Database,rqlite/rqlite,0.489926
EhTagTranslation/Database,weaviate/weaviate,0.357453
EhTagTranslation/Database,apache/doris,0.145665
EhTagTranslation/Database,jupyterlab/jupyterlab,0.429321
EhTagTranslation/Database,apexcharts/apexcharts.js,0.26312
EhTagTranslation/Database,ktorio/ktor,0.395034
EhTagTranslation/Database,jupyter/notebook,0.458134
EhTagTranslation/Database,encode/starlette,0.457601
EhTagTranslation/Database,StarRocks/starrocks,0.14792
EhTagTranslation/Database,get-convex/convex-backend,0.316227
EhTagTranslation/Database,misskey-dev/misskey,0.484496
EhTagTranslation/Database,frappe/frappe,0.315246
EhTagTranslation/Database,openebs/openebs,0.386519
EhTagTranslation/Database,hicccc77/WeFlow,0.440477
EhTagTranslation/Database,apache/seatunnel,0.43606
EhTagTranslation/Database,databendlabs/databend,0.119553
EhTagTranslation/Database,modelscope/modelscope,0.466988
EhTagTranslation/Database,dropwizard/dropwizard,0.399541
