Idx,Listinginfo1,LogInfo1,LogInfo2,LogInfo3
12456,2014-03-10,1,20,2014-03-08
12456,2014-03-10,1,2,2014-03-08
12456,2014-03-10,1,2,2014-03-08
12456,2014-03-10,2,1,2014-03-07
12456,2014-03-10,4,1,2014-03-07
12456,2014-03-10,4,1,2014-03-08
12456,2014-03-10,-4,6,2014-03-07
12456,2014-03-10,-4,6,2014-03-08
12456,2014-03-10,-4,6,2014-03-08
12456,2014-03-10,-4,6,2014-03-08
12456,2014-03-10,-4,6,2014-03-08
12456,2014-03-10,-4,6,2014-03-08
12456,2014-03-10,-4,6,2014-03-08
12456,2014-03-10,-4,6,2014-03-08
12456,2014-03-10,-4,6,2014-03-08
12456,2014-03-10,-4,6,2014-03-09
12456,2014-03-10,-4,6,2014-03-09
12456,2014-03-10,-4,6,2014-03-10
12456,2014-03-10,-4,6,2014-03-10
12456,2014-03-10,-4,6,2014-03-10
12456,2014-03-10,-4,6,2014-03-10
12456,2014-03-10,-4,6,2014-03-10
12456,2014-03-10,4,7,2014-03-08
12456,2014-03-10,4,7,2014-03-08
1246,2013-11-26,1,0,2013-11-16
1246,2013-11-26,1,1,2013-11-16
1246,2013-11-26,1,20,2013-11-16
1246,2013-11-26,1,2,2013-11-16
1246,2013-11-26,2,10,2013-11-21
1246,2013-11-26,2,1,2013-11-16
1246,2013-11-26,4,1,2013-11-16
1246,2013-11-26,-4,6,2013-11-16
1246,2013-11-26,-4,6,2013-11-16
1246,2013-11-26,-4,6,2013-11-16
1246,2013-11-26,-4,6,2013-11-21
1246,2013-11-26,-4,6,2013-11-21
12463,2014-03-11,1,2,2014-03-08
12463,2014-03-11,2,21,2014-03-11
12463,2014-03-11,-4,6,2014-03-08
12463,2014-03-11,-4,6,2014-03-08
12463,2014-03-11,-4,6,2014-03-08
12463,2014-03-11,-4,6,2014-03-08
12463,2014-03-11,-4,6,2014-03-08
12463,2014-03-11,-4,6,2014-03-08
12463,2014-03-11,-4,6,2014-03-09
12463,2014-03-11,-4,6,2014-03-10
12464,2014-03-21,1,0,2014-03-08
12464,2014-03-21,1,1,2014-03-08
12464,2014-03-21,1,20,2014-03-08
12464,2014-03-21,1,2,2014-03-08
12464,2014-03-21,2,1,2014-03-08
12464,2014-03-21,4,1,2014-03-08
12464,2014-03-21,-4,6,2014-03-08
12464,2014-03-21,-4,6,2014-03-17
12464,2014-03-21,-4,6,2014-03-17
12464,2014-03-21,-4,6,2014-03-17
12464,2014-03-21,-4,6,2014-03-17
12464,2014-03-21,-4,6,2014-03-17
12464,2014-03-21,-4,6,2014-03-17
12464,2014-03-21,-4,6,2014-03-17
12464,2014-03-21,-4,6,2014-03-17
12464,2014-03-21,-4,6,2014-03-17
12464,2014-03-21,-4,6,2014-03-17
12464,2014-03-21,-4,6,2014-03-17
12464,2014-03-21,-4,6,2014-03-21
12473,2014-03-11,1,0,2014-03-08
12473,2014-03-11,1,1,2014-03-08
12473,2014-03-11,1,20,2014-03-08
12473,2014-03-11,1,2,2014-03-08
12473,2014-03-11,2,1,2014-03-08
12473,2014-03-11,2,21,2014-03-11
12473,2014-03-11,4,1,2014-03-08
12473,2014-03-11,-4,6,2014-03-08
12473,2014-03-11,-4,6,2014-03-08
12473,2014-03-11,-4,6,2014-03-08
12473,2014-03-11,-4,6,2014-03-09
12473,2014-03-11,-4,6,2014-03-10
12473,2014-03-11,-4,6,2014-03-10
12473,2014-03-11,-4,6,2014-03-11
12473,2014-03-11,-4,6,2014-03-11
12473,2014-03-11,-4,6,2014-03-11
12474,2014-03-12,1,0,2014-03-08
12474,2014-03-12,1,1,2014-03-08
12474,2014-03-12,1,20,2014-03-08
12474,2014-03-12,1,2,2014-03-08
12474,2014-03-12,2,1,2014-03-08
12474,2014-03-12,4,1,2014-03-08
12474,2014-03-12,-4,6,2014-03-08
12474,2014-03-12,-4,6,2014-03-10
12474,2014-03-12,-4,6,2014-03-10
12474,2014-03-12,-4,6,2014-03-11
12474,2014-03-12,-4,6,2014-03-11
12474,2014-03-12,-4,6,2014-03-12
12474,2014-03-12,-4,6,2014-03-12
12474,2014-03-12,-4,6,2014-03-12
12474,2014-03-12,4,7,2014-03-10
12477,2014-03-13,1,0,2014-03-08
12477,2014-03-13,1,1,2014-03-08
12477,2014-03-13,1,20,2014-03-08
12477,2014-03-13,1,2,2014-03-08
12477,2014-03-13,2,1,2014-03-08
12477,2014-03-13,4,1,2014-03-08
12477,2014-03-13,-4,6,2014-03-08
12479,2014-03-14,1,0,2014-03-08
12479,2014-03-14,1,1,2014-03-08
12479,2014-03-14,1,20,2014-03-08
12479,2014-03-14,1,2,2014-03-08
12479,2014-03-14,1,4,2014-03-12
12479,2014-03-14,2,1,2014-03-08
12479,2014-03-14,4,1,2014-03-08
12479,2014-03-14,-4,6,2014-03-08
12479,2014-03-14,-4,6,2014-03-08
12479,2014-03-14,-4,6,2014-03-08
12479,2014-03-14,-4,6,2014-03-08
12479,2014-03-14,-4,6,2014-03-09
12479,2014-03-14,-4,6,2014-03-09
12479,2014-03-14,-4,6,2014-03-09
12479,2014-03-14,-4,6,2014-03-10
12479,2014-03-14,-4,6,2014-03-10
12479,2014-03-14,-4,6,2014-03-10
12479,2014-03-14,-4,6,2014-03-10
12479,2014-03-14,-4,6,2014-03-10
12479,2014-03-14,-4,6,2014-03-11
12479,2014-03-14,-4,6,2014-03-11
12479,2014-03-14,-4,6,2014-03-11
12479,2014-03-14,-4,6,2014-03-11
12479,2014-03-14,-4,6,2014-03-11
12479,2014-03-14,-4,6,2014-03-11
12479,2014-03-14,-4,6,2014-03-12
12479,2014-03-14,-4,6,2014-03-12
12479,2014-03-14,-4,6,2014-03-12
12479,2014-03-14,-4,6,2014-03-13
12479,2014-03-14,-4,6,2014-03-13
12479,2014-03-14,-4,6,2014-03-13
12479,2014-03-14,-4,6,2014-03-13
12479,2014-03-14,-4,6,2014-03-13
12479,2014-03-14,-4,6,2014-03-13
12479,2014-03-14,-4,6,2014-03-13
12479,2014-03-14,-4,6,2014-03-13
12479,2014-03-14,-4,6,2014-03-14
12479,2014-03-14,-4,6,2014-03-14
12479,2014-03-14,-4,6,2014-03-14
12479,2014-03-14,-4,6,2014-03-14
12479,2014-03-14,-4,6,2014-03-14
12479,2014-03-14,-4,6,2014-03-14
12479,2014-03-14,4,7,2014-03-13
12479,2014-03-14,4,7,2014-03-13
12479,2014-03-14,4,7,2014-03-13
12479,2014-03-14,4,7,2014-03-13
12483,2014-03-14,1,0,2014-03-08
12483,2014-03-14,1,1,2014-03-08
12483,2014-03-14,1,20,2014-03-08
12483,2014-03-14,1,2,2014-03-08
12483,2014-03-14,2,1,2014-03-08
12483,2014-03-14,2,21,2014-03-14
12483,2014-03-14,4,1,2014-03-08
12483,2014-03-14,-4,6,2014-03-08
12487,2014-03-12,1,0,2013-11-09
12487,2014-03-12,1,1,2013-11-09
12487,2014-03-12,1,20,2013-11-09
12487,2014-03-12,1,2,2013-11-09
12487,2014-03-12,1,2,2014-03-08
12487,2014-03-12,2,1,2013-11-09
12487,2014-03-12,4,1,2013-11-09
12487,2014-03-12,-4,6,2013-11-09
12487,2014-03-12,-4,6,2014-03-07
12487,2014-03-12,-4,6,2014-03-08
12487,2014-03-12,-4,6,2014-03-09
12487,2014-03-12,-4,6,2014-03-11
12487,2014-03-12,-4,6,2014-03-11
12487,2014-03-12,-4,6,2014-03-11
12487,2014-03-12,-4,6,2014-03-11
12487,2014-03-12,-4,6,2014-03-12
12487,2014-03-12,-4,6,2014-03-12
12489,2014-03-12,1,0,2014-03-08
12489,2014-03-12,1,1,2014-03-08
12489,2014-03-12,1,20,2014-03-08
12489,2014-03-12,1,2,2014-03-08
12489,2014-03-12,2,1,2014-03-08
12489,2014-03-12,4,1,2014-03-08
12489,2014-03-12,-4,6,2014-03-08
12489,2014-03-12,-4,6,2014-03-10
12489,2014-03-12,-4,6,2014-03-11
1249,2013-11-22,10,0,2013-07-14
1249,2013-11-22,-10,13,2013-07-14
1249,2013-11-22,107,6,2013-07-14
1249,2013-11-22,107,6,2013-07-15
1249,2013-11-22,107,6,2013-08-11
1249,2013-11-22,1,1,2013-07-14
1249,2013-11-22,1,20,2013-07-14
1249,2013-11-22,1,2,2013-07-14
1249,2013-11-22,1,2,2013-09-05
1249,2013-11-22,1,2,2013-10-26
1249,2013-11-22,1,2,2013-11-05
1249,2013-11-22,1,2,2013-11-16
1249,2013-11-22,1,4,2013-11-05
1249,2013-11-22,1,6,2013-07-14
1249,2013-11-22,2,1,2013-07-14
1249,2013-11-22,2,3,2013-07-30
1249,2013-11-22,3,1,2013-07-14
1249,2013-11-22,4,1,2013-07-14
1249,2013-11-22,4,19,2013-07-14
1249,2013-11-22,4,19,2013-07-14
1249,2013-11-22,4,19,2013-07-14
1249,2013-11-22,4,19,2013-07-15
1249,2013-11-22,4,19,2013-07-30
1249,2013-11-22,4,19,2013-08-11
1249,2013-11-22,-4,6,2013-07-14
1249,2013-11-22,-4,6,2013-07-14
1249,2013-11-22,-4,6,2013-07-30
1249,2013-11-22,-4,6,2013-09-05
1249,2013-11-22,-4,6,2013-10-26
1249,2013-11-22,-4,6,2013-10-26
1249,2013-11-22,-4,6,2013-10-26
1249,2013-11-22,-4,6,2013-10-26
1249,2013-11-22,-4,6,2013-10-26
1249,2013-11-22,-4,6,2013-11-02
1249,2013-11-22,-4,6,2013-11-05
1249,2013-11-22,-4,6,2013-11-05
1249,2013-11-22,-4,6,2013-11-05
1249,2013-11-22,-4,6,2013-11-05
1249,2013-11-22,-4,6,2013-11-05
1249,2013-11-22,-4,6,2013-11-05
1249,2013-11-22,-4,6,2013-11-05
1249,2013-11-22,-4,6,2013-11-06
1249,2013-11-22,-4,6,2013-11-06
1249,2013-11-22,-4,6,2013-11-06
1249,2013-11-22,-4,6,2013-11-07
1249,2013-11-22,-4,6,2013-11-08
1249,2013-11-22,-4,6,2013-11-08
1249,2013-11-22,-4,6,2013-11-09
1249,2013-11-22,-4,6,2013-11-12
1249,2013-11-22,-4,6,2013-11-15
1249,2013-11-22,-4,6,2013-11-16
1249,2013-11-22,-4,6,2013-11-19
1249,2013-11-22,-4,6,2013-11-20
1249,2013-11-22,-4,6,2013-11-21
1249,2013-11-22,-4,6,2013-11-22
1249,2013-11-22,4,7,2013-07-14
1249,2013-11-22,4,7,2013-07-14
1249,2013-11-22,4,7,2013-07-14
1249,2013-11-22,4,7,2013-07-30
1249,2013-11-22,99,6,2013-11-08
1249,2013-11-22,99,6,2013-11-08
1249,2013-11-22,99,6,2013-11-08
12493,2014-03-12,10,0,2013-04-25
12493,2014-03-12,-10,13,2014-03-08
12493,2014-03-12,107,6,2014-03-08
12493,2014-03-12,107,6,2014-03-10
12493,2014-03-12,107,6,2014-03-10
12493,2014-03-12,107,6,2014-03-10
12493,2014-03-12,107,6,2014-03-11
12493,2014-03-12,107,6,2014-03-12
12493,2014-03-12,107,6,2014-03-12
12493,2014-03-12,107,6,2014-03-12
12493,2014-03-12,1,1,2013-04-25
12493,2014-03-12,1,20,2014-03-08
12493,2014-03-12,1,2,2014-03-08
12493,2014-03-12,1,6,2013-04-25
12493,2014-03-12,2,1,2013-04-25
12493,2014-03-12,2,21,2014-03-12
12493,2014-03-12,2,7,2014-03-10
12493,2014-03-12,3,1,2013-04-25
12493,2014-03-12,4,1,2014-03-08
12493,2014-03-12,-4,6,2014-03-08
12493,2014-03-12,-4,6,2014-03-10
12493,2014-03-12,-4,6,2014-03-10
12493,2014-03-12,-4,6,2014-03-10
12493,2014-03-12,-4,6,2014-03-10
12493,2014-03-12,-4,6,2014-03-11
12493,2014-03-12,-4,6,2014-03-11
12493,2014-03-12,-4,6,2014-03-11
12493,2014-03-12,-4,6,2014-03-11
12493,2014-03-12,-4,6,2014-03-11
12493,2014-03-12,-4,6,2014-03-12
12493,2014-03-12,-4,6,2014-03-12
12493,2014-03-12,-4,6,2014-03-12
12493,2014-03-12,-4,6,2014-03-12
12493,2014-03-12,-4,6,2014-03-12
12495,2014-03-12,107,6,2014-03-09
12495,2014-03-12,107,6,2014-03-10
12495,2014-03-12,107,6,2014-03-10
12495,2014-03-12,107,6,2014-03-11
12495,2014-03-12,1,1,2014-03-08
12495,2014-03-12,1,20,2014-03-08
12495,2014-03-12,12,0,2014-03-08
12495,2014-03-12,1,2,2014-03-08
12495,2014-03-12,2,1,2014-03-08
12495,2014-03-12,4,1,2014-03-08
12495,2014-03-12,-4,6,2014-03-08
12495,2014-03-12,-4,6,2014-03-09
12495,2014-03-12,-4,6,2014-03-10
12495,2014-03-12,-4,6,2014-03-10
12495,2014-03-12,-4,6,2014-03-11
125,2013-11-06,1,0,2013-10-30
125,2013-11-06,1,1,2013-10-30
125,2013-11-06,1,20,2013-10-30
125,2013-11-06,1,2,2013-10-30
125,2013-11-06,2,1,2013-10-30
125,2013-11-06,4,1,2013-10-30
125,2013-11-06,-4,6,2013-10-30
125,2013-11-06,-4,6,2013-10-31
125,2013-11-06,-4,6,2013-11-05
1250,2013-11-20,1,0,2013-11-07
1250,2013-11-20,1,1,2013-11-07
1250,2013-11-20,1,20,2013-11-07
1250,2013-11-20,1,2,2013-11-07
1250,2013-11-20,1,2,2013-11-16
1250,2013-11-20,2,1,2013-11-07
1250,2013-11-20,4,1,2013-11-07
1250,2013-11-20,-4,6,2013-11-07
1250,2013-11-20,-4,6,2013-11-07
1250,2013-11-20,-4,6,2013-11-14
1250,2013-11-20,-4,6,2013-11-14
1250,2013-11-20,-4,6,2013-11-16
1250,2013-11-20,-4,6,2013-11-16
1250,2013-11-20,-4,6,2013-11-18
12502,2014-03-12,1,0,2014-03-08
12502,2014-03-12,1,1,2014-03-08
12502,2014-03-12,1,20,2014-03-08
12502,2014-03-12,1,2,2014-03-08
12502,2014-03-12,2,1,2014-03-08
12502,2014-03-12,2,21,2014-03-12
12502,2014-03-12,4,1,2014-03-08
12502,2014-03-12,-4,6,2014-03-08
12502,2014-03-12,-4,6,2014-03-11
12502,2014-03-12,4,7,2014-03-11
12506,2014-03-11,-10,13,2014-03-11
12506,2014-03-11,1,0,2013-10-30
12506,2014-03-11,1,1,2013-10-30
12506,2014-03-11,1,20,2014-03-08
12506,2014-03-11,1,2,2014-03-08
12506,2014-03-11,2,1,2013-10-30
12506,2014-03-11,2,21,2014-03-11
12506,2014-03-11,3,1,2014-03-11
12506,2014-03-11,4,1,2013-10-30
12506,2014-03-11,-4,6,2013-10-30
12506,2014-03-11,-4,6,2014-03-08
12506,2014-03-11,-4,6,2014-03-10
12506,2014-03-11,-4,6,2014-03-10
12506,2014-03-11,-4,6,2014-03-11
12506,2014-03-11,-4,6,2014-03-11
12508,2014-03-23,1,0,2014-03-08
12508,2014-03-23,1,1,2014-03-08
12508,2014-03-23,1,20,2014-03-08
12508,2014-03-23,1,2,2014-03-08
12508,2014-03-23,2,1,2014-03-08
12508,2014-03-23,2,21,2014-03-23
12508,2014-03-23,4,1,2014-03-08
12508,2014-03-23,-4,6,2014-03-08
12508,2014-03-23,-4,6,2014-03-19
12508,2014-03-23,-4,6,2014-03-21
12513,2014-03-20,1,0,2014-03-08
12513,2014-03-20,10,20,2014-03-11
12513,2014-03-20,1,1,2014-03-08
12513,2014-03-20,1,20,2014-03-08
12513,2014-03-20,1,2,2014-03-08
12513,2014-03-20,2,1,2014-03-08
12513,2014-03-20,4,1,2014-03-08
12513,2014-03-20,-4,6,2014-03-08
12513,2014-03-20,-4,6,2014-03-11
12513,2014-03-20,-4,6,2014-03-11
12513,2014-03-20,-4,6,2014-03-12
12513,2014-03-20,-4,6,2014-03-13
12513,2014-03-20,4,7,2014-03-11
12513,2014-03-20,4,7,2014-03-11
12521,2014-03-14,10,0,2014-03-08
12521,2014-03-14,100,6,2014-03-08
12521,2014-03-14,100,6,2014-03-08
12521,2014-03-14,100,6,2014-03-09
12521,2014-03-14,100,6,2014-03-10
12521,2014-03-14,100,6,2014-03-10
12521,2014-03-14,100,6,2014-03-10
12521,2014-03-14,100,6,2014-03-11
12521,2014-03-14,100,6,2014-03-11
12521,2014-03-14,100,6,2014-03-12
12521,2014-03-14,100,6,2014-03-14
12521,2014-03-14,100,6,2014-03-14
12521,2014-03-14,1,1,2014-03-08
12521,2014-03-14,1,20,2014-03-08
12521,2014-03-14,1,2,2014-03-08
12521,2014-03-14,1,2,2014-03-08
12521,2014-03-14,2,1,2014-03-08
12521,2014-03-14,2,21,2014-03-14
12521,2014-03-14,4,1,2014-03-08
12521,2014-03-14,-4,6,2014-03-08
12521,2014-03-14,-4,6,2014-03-08
12521,2014-03-14,-4,6,2014-03-08
12521,2014-03-14,-4,6,2014-03-09
12521,2014-03-14,-4,6,2014-03-09
12521,2014-03-14,-4,6,2014-03-09
12521,2014-03-14,-4,6,2014-03-10
12521,2014-03-14,-4,6,2014-03-10
12521,2014-03-14,-4,6,2014-03-10
12521,2014-03-14,-4,6,2014-03-10
12521,2014-03-14,-4,6,2014-03-10
12521,2014-03-14,-4,6,2014-03-10
12521,2014-03-14,-4,6,2014-03-10
12521,2014-03-14,-4,6,2014-03-10
12521,2014-03-14,-4,6,2014-03-10
12521,2014-03-14,-4,6,2014-03-11
12521,2014-03-14,-4,6,2014-03-11
12521,2014-03-14,-4,6,2014-03-11
12521,2014-03-14,-4,6,2014-03-11
12521,2014-03-14,-4,6,2014-03-11
12521,2014-03-14,-4,6,2014-03-12
12521,2014-03-14,-4,6,2014-03-12
12521,2014-03-14,-4,6,2014-03-14
12521,2014-03-14,-4,6,2014-03-14
12521,2014-03-14,-4,6,2014-03-14
12521,2014-03-14,-4,6,2014-03-14
12521,2014-03-14,4,7,2014-03-08
12521,2014-03-14,4,7,2014-03-10
12522,2014-03-10,-10,13,2014-02-21
12522,2014-03-10,1,0,2014-02-21
12522,2014-03-10,1,1,2014-02-21
12522,2014-03-10,1,20,2014-02-21
12522,2014-03-10,1,2,2014-02-21
12522,2014-03-10,1,2,2014-03-08
12522,2014-03-10,2,1,2014-02-21
12522,2014-03-10,3,1,2014-02-21
12522,2014-03-10,4,1,2014-02-21
12522,2014-03-10,-4,6,2014-02-21
12522,2014-03-10,-4,6,2014-02-21
12522,2014-03-10,-4,6,2014-02-22
12522,2014-03-10,-4,6,2014-02-23
12522,2014-03-10,-4,6,2014-02-23
12522,2014-03-10,-4,6,2014-02-24
12522,2014-03-10,-4,6,2014-02-24
12522,2014-03-10,-4,6,2014-02-26
12522,2014-03-10,-4,6,2014-02-26
12522,2014-03-10,-4,6,2014-02-28
12522,2014-03-10,-4,6,2014-02-28
12522,2014-03-10,-4,6,2014-03-02
12522,2014-03-10,-4,6,2014-03-03
12522,2014-03-10,-4,6,2014-03-04
12522,2014-03-10,-4,6,2014-03-04
12522,2014-03-10,-4,6,2014-03-06
12522,2014-03-10,-4,6,2014-03-08
12522,2014-03-10,-4,6,2014-03-08
12522,2014-03-10,-4,6,2014-03-08
12522,2014-03-10,-4,6,2014-03-09
12522,2014-03-10,-4,6,2014-03-09
12522,2014-03-10,-4,6,2014-03-09
12522,2014-03-10,-4,6,2014-03-09
12522,2014-03-10,-4,6,2014-03-09
12522,2014-03-10,-4,6,2014-03-09
12522,2014-03-10,-4,6,2014-03-10
12522,2014-03-10,-4,6,2014-03-10
12522,2014-03-10,4,7,2014-02-21
12526,2014-03-12,107,6,2014-03-06
12526,2014-03-12,107,6,2014-03-07
12526,2014-03-12,107,6,2014-03-08
12526,2014-03-12,107,6,2014-03-09
12526,2014-03-12,107,6,2014-03-11
12526,2014-03-12,107,6,2014-03-12
12526,2014-03-12,1,1,2013-12-18
12526,2014-03-12,12,0,2013-12-18
12526,2014-03-12,1,2,2014-03-06
12526,2014-03-12,1,2,2014-03-08
12526,2014-03-12,2,1,2013-12-18
12526,2014-03-12,2,21,2014-03-12
12526,2014-03-12,4,1,2013-12-18
12526,2014-03-12,-4,6,2013-12-18
12526,2014-03-12,-4,6,2014-03-06
12526,2014-03-12,-4,6,2014-03-07
12526,2014-03-12,-4,6,2014-03-07
12526,2014-03-12,-4,6,2014-03-08
12526,2014-03-12,-4,6,2014-03-09
12526,2014-03-12,-4,6,2014-03-09
12526,2014-03-12,-4,6,2014-03-11
12526,2014-03-12,-4,6,2014-03-11
12526,2014-03-12,-4,6,2014-03-12
12526,2014-03-12,-4,6,2014-03-12
12527,2014-03-11,1,0,2014-03-08
12527,2014-03-11,1,1,2014-03-08
12527,2014-03-11,1,20,2014-03-08
12527,2014-03-11,1,2,2014-03-08
12527,2014-03-11,2,1,2014-03-08
12527,2014-03-11,2,21,2014-03-11
12527,2014-03-11,4,1,2014-03-08
12527,2014-03-11,-4,6,2014-03-08
12527,2014-03-11,-4,6,2014-03-10
12527,2014-03-11,-4,6,2014-03-10
12527,2014-03-11,-4,6,2014-03-11
1253,2013-11-21,1,0,2013-11-16
1253,2013-11-21,1,1,2013-11-16
1253,2013-11-21,1,20,2013-11-16
1253,2013-11-21,1,2,2013-11-16
1253,2013-11-21,2,1,2013-11-16
1253,2013-11-21,4,1,2013-11-16
1253,2013-11-21,-4,6,2013-11-16
1253,2013-11-21,-4,6,2013-11-16
1253,2013-11-21,-4,6,2013-11-16
1253,2013-11-21,-4,6,2013-11-17
1253,2013-11-21,-4,6,2013-11-17
1253,2013-11-21,-4,6,2013-11-17
1253,2013-11-21,-4,6,2013-11-18
1253,2013-11-21,-4,6,2013-11-18
1253,2013-11-21,-4,6,2013-11-18
1253,2013-11-21,-4,6,2013-11-19
1253,2013-11-21,-4,6,2013-11-19
1253,2013-11-21,-4,6,2013-11-19
1253,2013-11-21,-4,6,2013-11-19
1253,2013-11-21,-4,6,2013-11-19
1253,2013-11-21,-4,6,2013-11-19
1253,2013-11-21,-4,6,2013-11-19
1253,2013-11-21,-4,6,2013-11-19
1253,2013-11-21,-4,6,2013-11-19
1253,2013-11-21,-4,6,2013-11-19
1253,2013-11-21,-4,6,2013-11-19
1253,2013-11-21,-4,6,2013-11-20
1253,2013-11-21,-4,6,2013-11-20
1253,2013-11-21,-4,6,2013-11-20
1253,2013-11-21,-4,6,2013-11-20
1253,2013-11-21,-4,6,2013-11-20
1253,2013-11-21,-4,6,2013-11-20
1253,2013-11-21,-4,6,2013-11-20
1253,2013-11-21,-4,6,2013-11-20
1253,2013-11-21,-4,6,2013-11-20
1253,2013-11-21,-4,6,2013-11-20
1253,2013-11-21,-4,6,2013-11-20
1253,2013-11-21,-4,6,2013-11-21
1253,2013-11-21,-4,6,2013-11-21
1253,2013-11-21,-4,6,2013-11-21
1253,2013-11-21,-4,6,2013-11-21
1253,2013-11-21,-4,6,2013-11-21
1253,2013-11-21,-4,6,2013-11-21
1253,2013-11-21,-4,6,2013-11-21
1253,2013-11-21,-4,6,2013-11-21
1253,2013-11-21,-4,6,2013-11-21
1253,2013-11-21,4,7,2013-11-16
1253,2013-11-21,4,7,2013-11-16
12531,2014-03-13,1,0,2014-03-08
12531,2014-03-13,1,1,2014-03-08
12531,2014-03-13,1,20,2014-03-08
12531,2014-03-13,1,2,2014-03-08
12531,2014-03-13,2,1,2014-03-08
12531,2014-03-13,2,21,2014-03-13
12531,2014-03-13,4,1,2014-03-08
12531,2014-03-13,-4,6,2014-03-08
12540,2014-03-10,-10,13,2014-03-08
12540,2014-03-10,1,0,2014-03-02
12540,2014-03-10,1,1,2014-03-02
12540,2014-03-10,1,20,2014-03-02
12540,2014-03-10,1,2,2014-03-03
12540,2014-03-10,1,2,2014-03-09
12540,2014-03-10,2,1,2014-03-02
12540,2014-03-10,2,21,2014-03-10
12540,2014-03-10,3,1,2014-03-02
12540,2014-03-10,3,1,2014-03-08
12540,2014-03-10,-4,6,2014-03-02
12540,2014-03-10,-4,6,2014-03-03
12540,2014-03-10,-4,6,2014-03-04
12540,2014-03-10,-4,6,2014-03-04
12540,2014-03-10,-4,6,2014-03-05
12540,2014-03-10,-4,6,2014-03-05
12540,2014-03-10,-4,6,2014-03-06
12540,2014-03-10,-4,6,2014-03-07
12540,2014-03-10,-4,6,2014-03-08
12540,2014-03-10,-4,6,2014-03-08
12540,2014-03-10,-4,6,2014-03-08
12540,2014-03-10,-4,6,2014-03-09
12540,2014-03-10,-4,6,2014-03-09
12540,2014-03-10,-4,6,2014-03-09
12540,2014-03-10,-4,6,2014-03-09
12540,2014-03-10,-4,6,2014-03-09
12540,2014-03-10,-4,6,2014-03-09
12540,2014-03-10,-4,6,2014-03-10
12540,2014-03-10,-4,6,2014-03-10
12540,2014-03-10,-4,6,2014-03-10
12540,2014-03-10,-4,6,2014-03-10
12540,2014-03-10,-4,6,2014-03-10
12540,2014-03-10,-4,6,2014-03-10
12540,2014-03-10,-4,6,2014-03-10
12540,2014-03-10,-4,6,2014-03-10
12540,2014-03-10,-4,6,2014-03-10
12540,2014-03-10,-4,6,2014-03-10
12540,2014-03-10,-4,6,2014-03-10
12540,2014-03-10,-4,6,2014-03-10
12540,2014-03-10,-4,6,2014-03-10
12540,2014-03-10,-4,6,2014-03-10
12540,2014-03-10,-4,6,2014-03-10
12540,2014-03-10,-4,6,2014-03-10
12540,2014-03-10,-4,6,2014-03-10
12542,2014-03-13,1,0,2014-03-09
12542,2014-03-13,10,20,2014-03-10
12542,2014-03-13,10,20,2014-03-10
12542,2014-03-13,1,1,2014-03-09
12542,2014-03-13,1,20,2014-03-09
12542,2014-03-13,1,2,2014-03-09
12542,2014-03-13,2,1,2014-03-09
12542,2014-03-13,2,21,2014-03-13
12542,2014-03-13,4,1,2014-03-09
12542,2014-03-13,-4,6,2014-03-09
12542,2014-03-13,-4,6,2014-03-09
12542,2014-03-13,-4,6,2014-03-09
12542,2014-03-13,-4,6,2014-03-09
12542,2014-03-13,-4,6,2014-03-10
12542,2014-03-13,-4,6,2014-03-10
12542,2014-03-13,-4,6,2014-03-12
12542,2014-03-13,4,7,2014-03-10
12543,2014-03-11,-10,13,2014-03-09
12543,2014-03-11,1,0,2014-03-08
12543,2014-03-11,1,1,2014-03-08
12543,2014-03-11,1,20,2014-03-08
12543,2014-03-11,1,2,2014-03-09
12543,2014-03-11,2,1,2014-03-08
12543,2014-03-11,2,21,2014-03-11
12543,2014-03-11,3,1,2014-03-08
12543,2014-03-11,4,0,2014-03-08
12543,2014-03-11,4,1,2014-03-09
12543,2014-03-11,-4,6,2014-03-08
12543,2014-03-11,-4,6,2014-03-09
12543,2014-03-11,-4,6,2014-03-09
12543,2014-03-11,-4,6,2014-03-10
12543,2014-03-11,-4,6,2014-03-10
12543,2014-03-11,-4,6,2014-03-11
12543,2014-03-11,-4,6,2014-03-11
12544,2014-03-13,1,0,2014-03-09
12544,2014-03-13,1,1,2014-03-09
12544,2014-03-13,1,20,2014-03-09
12544,2014-03-13,1,2,2014-03-09
12544,2014-03-13,2,1,2014-03-09
12544,2014-03-13,2,21,2014-03-13
12544,2014-03-13,4,1,2014-03-09
12544,2014-03-13,-4,6,2014-03-09
12544,2014-03-13,-4,6,2014-03-11
12545,2014-03-12,-10,13,2014-03-10
12545,2014-03-12,107,6,2014-02-22
12545,2014-03-12,107,6,2014-02-23
12545,2014-03-12,107,6,2014-02-23
12545,2014-03-12,107,6,2014-02-24
12545,2014-03-12,107,6,2014-02-28
12545,2014-03-12,107,6,2014-02-28
12545,2014-03-12,107,6,2014-02-28
12545,2014-03-12,107,6,2014-03-01
12545,2014-03-12,107,6,2014-03-03
12545,2014-03-12,107,6,2014-03-05
12545,2014-03-12,107,6,2014-03-05
12545,2014-03-12,107,6,2014-03-09
12545,2014-03-12,107,6,2014-03-09
12545,2014-03-12,107,6,2014-03-10
12545,2014-03-12,107,6,2014-03-10
12545,2014-03-12,107,6,2014-03-10
12545,2014-03-12,107,6,2014-03-10
12545,2014-03-12,107,6,2014-03-10
12545,2014-03-12,107,6,2014-03-10
